idx	marker_handle	box	layer	type	subType	message
1	0x7fe912e8d670	{1041.04 772.8 1041.04 772.8}	MET1	Connectivity	ConnectivityAntenna	Net VDD
2	0x7fe912e8d6a0	{219.575 647.36 219.575 647.36}	MET1	Connectivity	ConnectivityAntenna	Net VDD
3	0x7fe912e8d6d0	{219.575 638.4 219.575 638.4}	MET1	Connectivity	ConnectivityAntenna	Net VDD
4	0x7fe912e8d700	{219.575 629.44 219.575 629.44}	MET1	Connectivity	ConnectivityAntenna	Net VDD
5	0x7fe912e8d730	{219.575 620.48 219.575 620.48}	MET1	Connectivity	ConnectivityAntenna	Net VDD
6	0x7fe912e8d820	{221.745 681.16 221.745 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
7	0x7fe912e8d880	{48.0 681.16 48.0 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
8	0x7fe912e8d910	{219.575 669.76 219.575 669.76}	MET1	Connectivity	ConnectivityAntenna	Net VSS
9	0x7fe912e8d940	{219.575 660.8 219.575 660.8}	MET1	Connectivity	ConnectivityAntenna	Net VSS
10	0x7fe912e8d9d0	{50.4 651.84 50.4 651.84}	MET1	Connectivity	ConnectivityAntenna	Net VSS
11	0x7fe912e8da30	{50.17 669.76 50.17 669.76}	MET1	Connectivity	ConnectivityAntenna	Net VSS
12	0x7fe912e8da60	{50.17 660.8 50.17 660.8}	MET1	Connectivity	ConnectivityAntenna	Net VSS
13	0x7fe912e8da90	{50.17 642.88 50.17 642.88}	MET1	Connectivity	ConnectivityAntenna	Net VSS
14	0x7fe912e8dac0	{50.17 633.92 50.17 633.92}	MET1	Connectivity	ConnectivityAntenna	Net VSS
15	0x7fe912e8daf0	{50.17 624.96 50.17 624.96}	MET1	Connectivity	ConnectivityAntenna	Net VSS
16	0x7fe9339fdc70	{288.49 202.3 289.39 202.58}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_n_57803 Type: ViaInPin # -1 -1 203 1 : 288.4900 202.3000 289.3900 202.5800 1
17	0x7fe9339e84a0	{323.21 202.3 323.59 203.1}	MET1	Geometry	Via_In_Pin	Regular Wire of Net n_235 Type: ViaInPin # -1 -1 203 1 : 323.2100 202.3000 323.5900 203.1000 1
18	0x7fe9339e9af0	{341.18 196.11 341.46 197.01}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1861 Type: ViaInPin # -1 -1 203 1 : 341.1800 196.1100 341.4600 197.0100 1
19	0x7fe9339e99a0	{340.57 196.14 340.95 196.94}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1862 Type: ViaInPin # -1 -1 203 1 : 340.5700 196.1400 340.9500 196.9400 1
20	0x7fe9339e98e0	{339.45 196.18 339.83 196.98}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][425] Type: ViaInPin # -1 -1 203 1 : 339.4500 196.1800 339.8300 196.9800 1
21	0x7fe9339e9790	{338.38 193.88 339.28 194.2}	MET1	Geometry	Via_In_Pin	Regular Wire of Net n_1824 Type: ViaInPin # -1 -1 203 1 : 338.3800 193.8800 339.2800 194.2000 1
22	0x7fe9339e96d0	{337.77 191.7 338.15 192.5}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][424] Type: ViaInPin # -1 -1 203 1 : 337.7700 191.7000 338.1500 192.5000 1
23	0x7fe9339d0200	{347.29 187.22 347.67 188.02}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_ctx_snapshot[nfast_hit_packed][426] Type: ViaInPin # -1 -1 203 1 : 347.2900 187.2200 347.6700 188.0200 1
24	0x7fe9339d0230	{347.33 188.86 348.23 189.14}	MET1	Geometry	Via_In_Pin	Regular Wire of Net n_1781 Type: ViaInPin # -1 -1 203 1 : 347.3300 188.8600 348.2300 189.1400 1
25	0x7fe9339d03b0	{348.41 187.74 348.79 188.54}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1862 Type: ViaInPin # -1 -1 203 1 : 348.4100 187.7400 348.7900 188.5400 1
26	0x7fe9339d0470	{348.97 187.18 349.87 187.46}	MET1	Geometry	Via_In_Pin	Regular Wire of Net u_core_u_drain_ctrl_n_1861 Type: ViaInPin # -1 -1 203 1 : 348.9700 187.1800 349.8700 187.4600 1
